generation,Individual,Fitness,Genome,steric_stiff,steric_range,surface_stiff,anchor_density,anchor_stiff,hydrolysis
gen0021,82,0.523579,00000011100011110101111011010101,100.0,0.056249999999999994,47.703125,24.6875,359.375,0.2328125
gen0021,83,2.660079,00001011100011110011100011100000,221.875,0.056249999999999994,46.9375,44.375,134.375,0.25
gen0021,84,2.710245,00010111110001100011011101011011,404.6875,0.058124999999999996,19.375,41.5625,415.625,0.2421875
gen0021,85,0.461673,00000011100011011010100001100000,100.0,0.056249999999999994,42.34375,33.125,78.125,0.25
gen0021,86,4.614246,00000100000110101001101010010001,160.9375,0.03046875,33.15625,21.875,331.25,0.2265625
gen0021,87,2.006677,00001011100110101011001011010101,221.875,0.05671875,33.15625,38.75,359.375,0.2328125
gen0021,88,1.210227,00000011101011010101100001011001,100.0,0.0571875,41.578125,21.875,78.125,0.2390625
gen0021,89,1.847894,00000111110011010011110101000001,160.9375,0.058124999999999996,40.8125,47.1875,190.625,0.2015625
gen0021,90,1.191229,00000011100011111010111111000001,100.0,0.056249999999999994,48.46875,35.9375,471.875,0.2015625
gen0021,91,1.999153,00000111110011100010110000101001,160.9375,0.058124999999999996,43.875,35.9375,50.0,0.2640625
gen0021,92,0.422568,00000011100111110001111010001100,100.0,0.05671875,46.9375,24.6875,331.25,0.21875
gen0021,93,2.190089,00000111110011011010100011101001,160.9375,0.058124999999999996,42.34375,33.125,134.375,0.2640625
gen0021,94,2.094398,00000011100101011100101101010010,100.0,0.05671875,18.609375,10.625,415.625,0.228125
gen0021,95,1.930667,00100111110001011010100011000011,648.4375,0.058124999999999996,17.84375,33.125,134.375,0.20468750000000002
gen0021,96,0.783188,00000011100011110001100100001001,100.0,0.056249999999999994,46.9375,21.875,162.5,0.21406250000000002
gen0021,97,2.299998,00010111110011010010100000101000,404.6875,0.058124999999999996,40.8125,33.125,50.0,0.2625
gen0021,98,1.876663,00001011100011011010100011100000,221.875,0.056249999999999994,42.34375,33.125,134.375,0.25
gen0021,99,1.524304,00000111101011111110111101001001,160.9375,0.0571875,49.234375,35.9375,415.625,0.21406250000000002
gen0021,100,0.991985,00000111110001100010110000101001,160.9375,0.058124999999999996,19.375,35.9375,50.0,0.2640625
gen0021,101,2.806618,00000011110101011001100011000011,100.0,0.05859375,17.84375,21.875,134.375,0.20468750000000002
gen0021,102,1.706727,00000111100011011101100101110000,160.9375,0.056249999999999994,43.109375,21.875,190.625,0.275
gen0021,103,0.883418,00000111100001010001010001111001,160.9375,0.056249999999999994,16.3125,19.0625,78.125,0.2890625
gen0021,104,0.852219,00001111101101100110101111010110,282.8125,0.05765625,20.140625,33.125,471.875,0.234375
gen0021,105,0.408914,00000011100011011110100001011100,100.0,0.056249999999999994,43.109375,33.125,78.125,0.24375
gen0021,106,1.703947,00000011100101100011010001100000,100.0,0.05671875,19.375,41.5625,78.125,0.25
gen0021,107,0.843756,00000011100011011101111101101001,100.0,0.056249999999999994,43.109375,24.6875,415.625,0.2640625
gen0021,108,0.54279,00000011100010010001110001101001,100.0,0.056249999999999994,28.5625,24.6875,78.125,0.2640625
gen0021,109,1.058762,00010111000001110001001111111001,404.6875,0.0525,22.4375,16.25,471.875,0.2890625
gen0021,110,1.158229,00000011101101011101101101110010,100.0,0.05765625,18.609375,21.875,415.625,0.278125
gen0021,111,2.001796,00000010100011011101111101110100,100.0,0.04875,43.109375,24.6875,415.625,0.28125
gen0021,112,1.229001,00000111100010100000111101001001,160.9375,0.056249999999999994,31.625,13.4375,415.625,0.21406250000000002
gen0021,113,2.152966,00001011100011010101001001100101,221.875,0.056249999999999994,41.578125,16.25,303.125,0.2578125
gen0021,114,0.282062,00000011100011011110110001101010,100.0,0.056249999999999994,43.109375,35.9375,78.125,0.265625
gen0021,115,1.501023,00001011011101011001110001001000,221.875,0.05578125,17.84375,24.6875,78.125,0.21250000000000002
gen0021,116,2.385382,00000011110001010011000101001001,100.0,0.058124999999999996,16.3125,38.75,190.625,0.21406250000000002
gen0021,117,2.48519,00011110110010100110111100101000,526.5625,0.050624999999999996,32.390625,35.9375,387.5,0.2625
gen0021,118,1.918123,00011110110010101101110000101000,526.5625,0.050624999999999996,33.921875,24.6875,50.0,0.2625
gen0021,119,0.530808,00000011100011011110110000101001,100.0,0.056249999999999994,43.109375,35.9375,50.0,0.2640625
gen0021,120,1.958476,00000111110010100110111001111101,160.9375,0.058124999999999996,32.390625,35.9375,303.125,0.2953125
gen0021,121,2.430889,00010111000011011010111011111001,404.6875,0.0525,42.34375,35.9375,359.375,0.2890625
gen0021,122,1.483743,00000010100101101101000001111000,100.0,0.04921875,21.671875,16.25,78.125,0.2875
gen0021,123,2.857433,00000111101000001001010001111001,160.9375,0.0571875,2.53125,19.0625,78.125,0.2890625
gen0021,124,1.532293,00000110100111111000100011101000,160.9375,0.04921875,48.46875,10.625,134.375,0.2625
gen0021,125,0.369307,00000011100111010101111011010001,100.0,0.05671875,41.578125,24.6875,359.375,0.2265625
gen0021,126,0.951297,00000011000011101101111110011001,100.0,0.0525,46.171875,24.6875,443.75,0.2390625
gen0021,127,1.240556,00010001100101111010111001101100,343.75,0.04171875,23.96875,35.9375,303.125,0.26875
gen0021,128,2.10185,00000011100101101010000000101100,100.0,0.05671875,20.90625,27.5,50.0,0.26875
gen0021,129,0.69531,00000011110101101101100101001001,100.0,0.05859375,21.671875,21.875,190.625,0.21406250000000002
gen0021,130,2.255852,01000111101111011101101001111000,1135.9375,0.05765625,43.109375,21.875,303.125,0.2875
gen0021,131,2.293131,00000111110000111100101101010011,160.9375,0.058124999999999996,12.484375,10.625,415.625,0.2296875
gen0021,132,1.048383,00000110000111011010110001101100,160.9375,0.04546875,42.34375,35.9375,78.125,0.26875
gen0021,133,0.989637,00000011001011011010111001001001,100.0,0.0534375,42.34375,35.9375,303.125,0.21406250000000002
gen0021,134,0.989561,00000111000110000101100001011110,160.9375,0.052968749999999995,26.265625,21.875,78.125,0.246875
gen0021,135,1.882956,00000011101100011011101011101000,100.0,0.05765625,5.59375,44.375,359.375,0.2625
gen0021,136,1.162941,00000011100101101010000000101101,100.0,0.05671875,20.90625,27.5,50.0,0.2703125
gen0021,137,0.25453,00000011100011011010100001101100,100.0,0.056249999999999994,42.34375,33.125,78.125,0.26875
gen0021,138,2.033595,00100011100111101101111010001001,587.5,0.05671875,46.171875,24.6875,331.25,0.21406250000000002
gen0021,139,0.800058,00000011100111010101101001010001,100.0,0.05671875,41.578125,21.875,303.125,0.2265625
gen0021,140,2.663469,00000010110101101101000001111000,100.0,0.05109374999999999,21.671875,16.25,78.125,0.2875
gen0021,141,0.494099,00000011110111100111111001001100,100.0,0.05859375,44.640625,47.1875,303.125,0.21875
gen0021,142,0.958709,00000011100011011011111101010000,100.0,0.056249999999999994,42.34375,47.1875,415.625,0.225
gen0021,143,2.635972,00000010100101111101000001111000,100.0,0.04921875,24.734375,16.25,78.125,0.2875
gen0021,144,2.049923,00001011110011101001110101110000,221.875,0.058124999999999996,45.40625,24.6875,190.625,0.275
gen0021,145,0.829986,00001010110110010001110000101001,221.875,0.05109374999999999,28.5625,24.6875,50.0,0.2640625
gen0021,146,1.040568,00000011110101001101100101001001,100.0,0.05859375,15.546875,21.875,190.625,0.21406250000000002
gen0021,147,0.368735,00000011100011011010101011000011,100.0,0.056249999999999994,42.34375,33.125,359.375,0.20468750000000002
gen0021,148,2.190981,00000011001101011001101111101000,100.0,0.05390625,17.84375,21.875,471.875,0.2625
gen0021,149,2.058506,00010011100011011011111101010000,343.75,0.056249999999999994,42.34375,47.1875,415.625,0.225
gen0021,150,2.442533,00011011110111110111111001001100,465.625,0.05859375,47.703125,47.1875,303.125,0.21875
gen0021,151,2.216762,00001011110011101001100001100010,221.875,0.058124999999999996,45.40625,21.875,78.125,0.253125
gen0021,152,0.672565,00000011111101011001101011110011,100.0,0.059531249999999994,17.84375,21.875,359.375,0.2796875
gen0021,153,0.491349,00000011100111001001111011001001,100.0,0.05671875,39.28125,24.6875,359.375,0.21406250000000002
gen0021,154,2.723885,00100011100011011010100011000011,587.5,0.056249999999999994,42.34375,33.125,134.375,0.20468750000000002
gen0021,155,1.765378,00000111110011011110110000101001,160.9375,0.058124999999999996,43.109375,35.9375,50.0,0.2640625
gen0021,156,1.667227,00001011110011101001100101110010,221.875,0.058124999999999996,45.40625,21.875,190.625,0.278125
gen0021,157,1.267266,00000011011101011001101011110011,100.0,0.05578125,17.84375,21.875,359.375,0.2796875
gen0021,158,1.52299,00001011110110010001110001101001,221.875,0.05859375,28.5625,24.6875,78.125,0.2640625
gen0021,159,0.335642,00000011100110001011000000101100,100.0,0.05671875,27.03125,38.75,50.0,0.26875
gen0021,160,1.856847,00000010100101101101000101111000,100.0,0.04921875,21.671875,16.25,190.625,0.2875
gen0021,161,0.32547,00000111110101001101100111001001,160.9375,0.05859375,15.546875,21.875,246.875,0.21406250000000002
gen0021,162,0.743453,00000011111101011100111011010011,100.0,0.059531249999999994,18.609375,13.4375,359.375,0.2296875
gen0021,163,0.472957,00000011100011010101100101110000,100.0,0.056249999999999994,41.578125,21.875,190.625,0.275
gen0022,0,0.175909,00000011100011011010100001101100,100.0,0.056249999999999994,42.34375,33.125,78.125,0.26875
gen0022,1,0.145284,00000011100011011110110001101010,100.0,0.056249999999999994,43.109375,35.9375,78.125,0.265625
gen0022,2,0.631749,00000111110101001101100111001001,160.9375,0.05859375,15.546875,21.875,246.875,0.21406250000000002
gen0022,3,1.570859,00000011100110001011000000101100,100.0,0.05671875,27.03125,38.75,50.0,0.26875
gen0022,4,1.37299,00000011100011011010101011000011,100.0,0.056249999999999994,42.34375,33.125,359.375,0.20468750000000002
gen0022,5,0.406545,00000011100111010101111011010001,100.0,0.05671875,41.578125,24.6875,359.375,0.2265625
gen0022,6,0.618937,00000011111110111001111010001000,100.0,0.059531249999999994,36.21875,24.6875,331.25,0.21250000000000002
gen0022,7,0.772081,00001011110101011001110001001000,221.875,0.05859375,17.84375,24.6875,78.125,0.21250000000000002
gen0022,8,0.577375,00000011100011011110100001011100,100.0,0.056249999999999994,43.109375,33.125,78.125,0.24375
gen0022,9,0.6231,00000011100011011011110001000000,100.0,0.056249999999999994,42.34375,47.1875,78.125,0.2
gen0022,10,1.190393,00000011100111110001111010001100,100.0,0.05671875,46.9375,24.6875,331.25,0.21875
gen0022,11,0.826084,00000111000001100101111001001101,160.9375,0.0525,20.140625,24.6875,303.125,0.22031250000000002
gen0022,12,0.693262,00000011100011011010100001100000,100.0,0.056249999999999994,42.34375,33.125,78.125,0.25
gen0022,13,0.740028,00000011100011010101100101110000,100.0,0.056249999999999994,41.578125,21.875,190.625,0.275
gen0022,14,0.86373,00000011100111001001111011001001,100.0,0.05671875,39.28125,24.6875,359.375,0.21406250000000002
gen0022,15,0.650535,00000011110111100111111001001100,100.0,0.05859375,44.640625,47.1875,303.125,0.21875
gen0022,16,0.855471,00000011100011110101111111001000,100.0,0.056249999999999994,47.703125,24.6875,471.875,0.21250000000000002
gen0022,17,0.635896,00000011100011010001111010001000,100.0,0.056249999999999994,40.8125,24.6875,331.25,0.21250000000000002
gen0022,18,0.879314,00001011011101011101101111101000,221.875,0.05578125,18.609375,21.875,471.875,0.2625
gen0022,19,0.242145,00000011000011101101111110011001,100.0,0.0525,46.171875,24.6875,443.75,0.2390625
gen0022,20,1.30606,10000111101000100101011101000000,2110.9375,0.0571875,7.890625,19.0625,415.625,0.2
gen0022,21,0.621219,00000011100011011110100001011011,100.0,0.056249999999999994,43.109375,33.125,78.125,0.2421875
gen0022,22,1.576688,00000111110011110001111011000100,160.9375,0.058124999999999996,46.9375,24.6875,359.375,0.20625000000000002
gen0022,23,0.24386,00000011101011011110100001011010,100.0,0.0571875,43.109375,33.125,78.125,0.240625
gen0022,24,1.092827,00001011101101100011110001001001,221.875,0.05765625,19.375,47.1875,78.125,0.21406250000000002
gen0022,25,0.08828,00000011100011011010110001100000,100.0,0.056249999999999994,42.34375,35.9375,78.125,0.25
gen0022,26,0.902547,00000011100011011101111011001001,100.0,0.056249999999999994,43.109375,24.6875,359.375,0.21406250000000002
gen0022,27,1.196607,00000111101011011010110001111001,160.9375,0.0571875,42.34375,35.9375,78.125,0.2890625
gen0022,28,1.111497,00001111000110001110101111010110,282.8125,0.052968749999999995,27.796875,33.125,471.875,0.234375
gen0022,29,2.048691,00001111100011101110110001010110,282.8125,0.056249999999999994,46.171875,35.9375,78.125,0.234375
gen0022,30,0.351211,00000011100011011001101010001010,100.0,0.056249999999999994,42.34375,21.875,331.25,0.215625
gen0022,31,0.786996,00000011100111101101111110101100,100.0,0.05671875,46.171875,24.6875,443.75,0.26875
gen0022,32,0.863577,00000110100010101101100110001001,160.9375,0.04875,33.921875,21.875,218.75,0.21406250000000002
gen0022,33,1.034895,00000110100010100110110000001001,160.9375,0.04875,32.390625,35.9375,50.0,0.21406250000000002
gen0022,34,1.973562,01000011100010100101011101001001,1075.0,0.056249999999999994,32.390625,19.0625,415.625,0.21406250000000002
gen0022,35,0.886555,00000111000111011001110001011110,160.9375,0.052968749999999995,42.34375,24.6875,78.125,0.246875
gen0022,36,0.482184,00000011100111011010111011101010,100.0,0.05671875,42.34375,35.9375,359.375,0.265625
gen0022,37,1.537017,00000011100011011010100000001001,100.0,0.056249999999999994,42.34375,33.125,50.0,0.21406250000000002
gen0022,38,1.65965,00000011001101000101010011111001,100.0,0.05390625,14.015625,19.0625,134.375,0.2890625
gen0022,39,2.023155,00001111100011011011110001010110,282.8125,0.056249999999999994,42.34375,47.1875,78.125,0.234375
gen0022,40,0.487768,00000011110011101010110011001000,100.0,0.058124999999999996,45.40625,35.9375,134.375,0.21250000000000002
gen0022,41,1.191618,00000011100001110001111101011000,100.0,0.056249999999999994,22.4375,24.6875,415.625,0.2375
gen0022,42,0.943302,00000011101101100111111010001001,100.0,0.05765625,20.140625,47.1875,331.25,0.21406250000000002
gen0022,43,1.416058,00000111101011111110110101001001,160.9375,0.0571875,49.234375,35.9375,190.625,0.21406250000000002
gen0022,44,0.932054,00000011100101100011111011001001,100.0,0.05671875,19.375,47.1875,359.375,0.21406250000000002
gen0022,45,1.513003,00000011100011011000100101110010,100.0,0.056249999999999994,42.34375,10.625,190.625,0.278125
gen0022,46,0.794704,00000011100111100111111001001001,100.0,0.05671875,44.640625,47.1875,303.125,0.21406250000000002
gen0022,47,2.931354,00000001100111010101101011010001,100.0,0.04171875,41.578125,21.875,359.375,0.2265625
gen0022,48,2.149126,10000111110001101011111100101000,2110.9375,0.058124999999999996,20.90625,47.1875,387.5,0.2625
gen0022,49,1.231674,00000111100011011010110000101001,160.9375,0.056249999999999994,42.34375,35.9375,50.0,0.2640625
gen0022,50,2.638779,00000010100101110001001011000010,100.0,0.04921875,22.4375,16.25,359.375,0.203125
gen0022,51,0.6485,00000110110001110001100101011000,160.9375,0.050624999999999996,22.4375,21.875,190.625,0.2375
gen0022,52,1.529258,00000011101101011001101101110010,100.0,0.05765625,17.84375,21.875,415.625,0.278125
gen0022,53,0.90429,00000011100011011011111101010000,100.0,0.056249999999999994,42.34375,47.1875,415.625,0.225
gen0022,54,1.762287,00000111110011100010100101110000,160.9375,0.058124999999999996,43.875,33.125,190.625,0.275
gen0022,55,0.579656,00000110100011011010110101001001,160.9375,0.04875,42.34375,35.9375,190.625,0.21406250000000002
gen0022,56,1.447839,00010111101101011101001111111001,404.6875,0.05765625,18.609375,16.25,471.875,0.2890625
gen0022,57,1.493899,00000011111100011011101011010001,100.0,0.059531249999999994,5.59375,44.375,359.375,0.2265625
gen0022,58,4.46411,00000111101000000001010001001100,160.9375,0.0571875,1.0,19.0625,78.125,0.21875
gen0022,59,3.968927,00000010100101011001110001001000,100.0,0.04921875,17.84375,24.6875,78.125,0.21250000000000002
gen0022,60,1.45975,00000011110001010011111001001001,100.0,0.058124999999999996,16.3125,47.1875,303.125,0.21406250000000002
gen0022,61,0.273963,00000011100011011010111001101100,100.0,0.056249999999999994,42.34375,35.9375,303.125,0.26875
gen0022,62,0.595737,00000111110101001101101011011001,160.9375,0.05859375,15.546875,21.875,359.375,0.2390625
gen0022,63,0.622654,00000011100011110001100100001001,100.0,0.056249999999999994,46.9375,21.875,162.5,0.21406250000000002
gen0022,64,0.726269,00000011100111011010111011001010,100.0,0.05671875,42.34375,35.9375,359.375,0.215625
gen0022,65,0.532243,00000011100011111010111110011001,100.0,0.056249999999999994,48.46875,35.9375,443.75,0.2390625
gen0022,66,0.793346,00000011110011101001100101110010,100.0,0.058124999999999996,45.40625,21.875,190.625,0.278125
gen0022,67,2.765463,00000100110011011011111101010000,160.9375,0.035625,42.34375,47.1875,415.625,0.225
gen0022,68,2.420138,00100011100011001010100011000011,587.5,0.056249999999999994,39.28125,33.125,134.375,0.20468750000000002
gen0022,69,0.634778,00000011100111011010100101001001,100.0,0.05671875,42.34375,33.125,190.625,0.21406250000000002
gen0022,70,1.967106,00011111110001011011111101010011,526.5625,0.058124999999999996,17.84375,47.1875,415.625,0.2296875
gen0022,71,0.63955,00000111110001101110110000101001,160.9375,0.058124999999999996,21.671875,35.9375,50.0,0.2640625
gen0022,72,0.526537,00000011101110010001110011101000,100.0,0.05765625,28.5625,24.6875,134.375,0.2625
gen0022,73,1.72029,00001011010011110001110001001000,221.875,0.054375,46.9375,24.6875,78.125,0.21250000000000002
gen0022,74,0.698923,00000011100110101010111001111101,100.0,0.05671875,33.15625,35.9375,303.125,0.2953125
